-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/31/2020 through 01/01/2022 
Location: Latitude  0.8018   Longitude 127.9988 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 293.87 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2021,7,20,23,1.58,203.9,2.2,204.11
2021,7,21,0,1.68,217.08,2.34,217.14
2021,7,21,1,1.72,217.08,2.39,217.28
2021,7,21,2,1.75,211.71,2.44,211.66
2021,7,21,3,1.83,208.86,2.58,208.82
2021,7,21,4,1.91,198.14,2.67,198.06
2021,7,21,5,2.02,181.78,2.84,181.74
2021,7,21,6,2.14,172.67,3.04,172.62
2021,7,21,7,2.41,168.22,3.13,168.05
2021,7,21,8,2.84,171.45,2.98,171.7
2021,7,21,9,2.78,182.57,2.89,182.79
2021,7,21,10,2.8,193.07,2.87,193.36
2021,7,21,11,2.7,199.06,2.76,199.66
2021,7,21,12,2.68,200.44,2.73,201.65
2021,7,21,13,2.78,198.99,2.83,200.83
2021,7,21,14,2.96,197.05,3.03,199.14
2021,7,21,15,3.08,197.1,3.17,199.15
2021,7,21,16,3.26,204.05,3.38,205.91
2021,7,21,17,3.45,213.73,3.66,214.91
2021,7,21,18,3.09,219.88,3.79,220.49
2021,7,21,19,2.88,228.41,3.9,228.58
2021,7,21,20,2.79,235.73,3.89,235.8
2021,7,21,21,2.73,239.91,3.94,239.93
2021,7,21,22,2.82,241.52,4.19,241.38
2021,7,21,23,2.87,242.04,4.35,241.92
2021,7,22,0,2.84,239.98,4.37,239.95
2021,7,22,1,2.85,238.23,4.42,237.99
2021,7,22,2,2.92,237.46,4.55,237.35
2021,7,22,3,3.15,238.79,4.89,238.72
2021,7,22,4,3.54,239.47,5.44,239.35
2021,7,22,5,3.87,236.18,5.86,235.97
2021,7,22,6,3.82,228.98,5.8,228.93
2021,7,22,7,4.29,221.09,5.61,221.33
2021,7,22,8,4.86,214.2,5.26,214.59
2021,7,22,9,4.84,207.89,5.1,208.53
2021,7,22,10,4.82,203.49,5.03,204.38
2021,7,22,11,4.79,202.34,4.97,203.34
2021,7,22,12,4.79,203.22,4.99,204.24
2021,7,22,13,4.98,206.65,5.19,207.65
2021,7,22,14,5.33,209.72,5.58,210.66
2021,7,22,15,5.66,211.45,5.96,212.25
2021,7,22,16,5.85,212.39,6.22,213.01
2021,7,22,17,5.72,211.54,6.26,211.94
2021,7,22,18,4.62,210.73,5.96,210.77
2021,7,22,19,3.88,211.32,5.67,211.19
2021,7,22,20,3.59,213.38,5.46,213.26
2021,7,22,21,3.49,217.08,5.38,216.97
2021,7,22,22,3.35,223.4,5.23,223.3
2021,7,22,23,3.22,231.99,5.05,231.85
2021,7,23,0,3.3,237.85,5.18,237.82
2021,7,23,1,3.47,240.32,5.44,240.42
2021,7,23,2,3.54,244.62,5.54,244.63
2021,7,23,3,3.5,246.87,5.5,246.82
2021,7,23,4,3.4,245.56,5.35,245.6
2021,7,23,5,3.24,243.06,5.1,243.12
2021,7,23,6,3.05,235.54,4.75,235.45
2021,7,23,7,3.4,222.02,4.77,222.55
2021,7,23,8,4.48,208.53,4.87,208.79
2021,7,23,9,4.96,200.18,5.29,200.42
2021,7,23,10,5.29,194.71,5.63,195.12
2021,7,23,11,5.47,189.45,5.81,189.99
2021,7,23,12,5.54,188.92,5.88,189.56
2021,7,23,13,5.52,192.92,5.86,193.8
2021,7,23,14,5.41,196.03,5.74,197.01
2021,7,23,15,5.35,197.06,5.69,197.99
2021,7,23,16,5.44,199.22,5.81,199.9
2021,7,23,17,5.31,199.95,5.85,200.47
2021,7,23,18,4.29,199.36,5.8,199.58
2021,7,23,19,3.76,200.54,5.73,200.58
2021,7,23,20,3.67,204.27,5.67,204.31
2021,7,23,21,3.62,206.12,5.65,206.0
2021,7,23,22,3.56,204.37,5.58,204.13
2021,7,23,23,3.64,202.99,5.69,202.77
2021,7,24,0,3.82,202.74,5.94,202.42
2021,7,24,1,4.08,200.62,6.3,200.39
2021,7,24,2,4.2,198.2,6.46,197.95
2021,7,24,3,4.15,194.72,6.45,194.59
2021,7,24,4,4.22,192.18,6.6,192.16
2021,7,24,5,4.28,190.0,6.69,189.88
2021,7,24,6,4.33,187.05,6.77,186.9
2021,7,24,7,4.66,183.27,6.85,183.2
2021,7,24,8,6.09,180.37,7.2,180.25
2021,7,24,9,7.17,178.63,7.95,178.48
2021,7,24,10,7.87,177.61,8.62,177.66
2021,7,24,11,8.14,178.74,8.85,178.89
2021,7,24,12,7.87,181.48,8.5,181.69
2021,7,24,13,7.21,183.73,7.73,184.06
2021,7,24,14,6.63,182.03,7.07,182.6
2021,7,24,15,6.21,181.87,6.62,182.5
2021,7,24,16,5.76,182.8,6.18,183.48
2021,7,24,17,5.1,183.25,5.75,183.81
2021,7,24,18,3.99,184.16,5.42,184.55
2021,7,24,19,3.34,179.87,5.05,180.27
2021,7,24,20,3.27,177.4,5.02,177.86
2021,7,24,21,3.17,175.76,4.94,176.28
2021,7,24,22,3.02,171.97,4.74,172.51
2021,7,24,23,2.76,169.55,4.31,170.09
2021,7,25,0,2.43,168.51,3.68,169.0
2021,7,25,1,2.15,171.43,3.12,171.93
2021,7,25,2,2.02,179.56,2.85,180.31
2021,7,25,3,1.93,183.95,2.67,184.53
2021,7,25,4,1.9,186.83,2.62,187.53
2021,7,25,5,1.96,190.82,2.69,191.57
2021,7,25,6,2.11,186.15,2.9,186.65
2021,7,25,7,2.36,174.12,3.31,174.72
2021,7,25,8,3.5,167.64,3.72,167.89
2021,7,25,9,3.68,166.76,3.85,167.09
2021,7,25,10,3.79,163.47,3.91,163.88
2021,7,25,11,4.0,168.73,4.12,169.18
2021,7,25,12,4.25,175.57,4.38,176.11
2021,7,25,13,4.53,179.41,4.67,179.9
2021,7,25,14,4.73,184.45,4.89,184.95
2021,7,25,15,4.98,185.59,5.17,185.99
2021,7,25,16,5.37,187.19,5.65,187.55
2021,7,25,17,5.69,189.72,6.26,189.92
2021,7,25,18,4.94,188.45,6.09,188.56
2021,7,25,19,4.14,185.62,5.62,185.66
2021,7,25,20,3.79,186.16,5.42,186.38
2021,7,25,21,3.47,189.33,5.17,189.39
2021,7,25,22,3.16,191.42,4.88,191.45
2021,7,25,23,3.01,193.53,4.71,193.53
2021,7,26,0,3.06,194.64,4.79,194.53
2021,7,26,1,3.16,192.14,4.95,192.13
2021,7,26,2,3.34,190.52,5.24,190.47
2021,7,26,3,3.3,183.93,5.21,183.96
2021,7,26,4,3.32,177.31,5.26,177.36
2021,7,26,5,3.38,176.16,5.36,176.15
2021,7,26,6,3.44,174.39,5.45,174.4
2021,7,26,7,3.98,172.33,5.43,172.23
2021,7,26,8,5.1,170.31,5.56,170.13
2021,7,26,9,5.55,169.94,5.94,169.92
2021,7,26,10,5.89,170.06,6.25,170.29
2021,7,26,11,5.99,170.7,6.35,171.08
2021,7,26,12,5.97,174.52,6.31,175.1
2021,7,26,13,5.87,179.39,6.21,180.14
2021,7,26,14,5.78,182.01,6.14,182.77
2021,7,26,15,5.65,184.44,6.06,185.18
2021,7,26,16,5.3,184.06,5.75,184.75
2021,7,26,17,4.76,179.91,5.37,180.42
2021,7,26,18,3.74,176.65,4.9,176.89
2021,7,26,19,3.08,175.06,4.47,175.19
2021,7,26,20,2.77,174.82,4.2,174.99
2021,7,26,21,2.59,173.76,4.04,173.89
2021,7,26,22,2.49,175.68,3.89,175.86
2021,7,26,23,2.36,180.95,3.6,180.99
2021,7,27,0,2.38,184.7,3.58,184.63
2021,7,27,1,2.66,191.01,4.07,190.96
2021,7,27,2,3.02,196.51,4.72,196.34
2021,7,27,3,3.41,198.31,5.37,198.04
2021,7,27,4,3.64,197.35,5.75,197.15
2021,7,27,5,3.66,196.38,5.79,196.14
2021,7,27,6,3.54,198.12,5.62,197.98
2021,7,27,7,3.55,195.05,5.41,194.98
2021,7,27,8,4.64,190.78,5.18,190.7
2021,7,27,9,4.97,190.97,5.28,190.74
2021,7,27,10,5.07,191.19,5.35,191.11
2021,7,27,11,4.94,193.27,5.19,193.22
2021,7,27,12,4.78,196.51,5.02,196.72
2021,7,27,13,4.9,199.97,5.13,200.31
2021,7,27,14,5.15,202.56,5.44,202.92
2021,7,27,15,5.26,205.54,5.58,205.81
2021,7,27,16,5.22,208.02,5.62,208.1
2021,7,27,17,4.67,207.38,5.43,207.34
2021,7,27,18,3.6,203.95,5.17,203.89
2021,7,27,19,3.05,199.92,4.78,199.89
2021,7,27,20,2.81,199.79,4.42,199.52
2021,7,27,21,2.7,201.0,4.19,200.73
2021,7,27,22,2.67,202.21,4.08,201.9
2021,7,27,23,2.64,201.01,3.97,200.75
2021,7,28,0,2.73,198.9,4.12,198.47
2021,7,28,1,2.88,198.04,4.4,197.69
2021,7,28,2,3.05,196.95,4.73,196.61
2021,7,28,3,3.15,194.35,4.89,193.95
2021,7,28,4,3.09,190.03,4.79,189.66
2021,7,28,5,3.02,183.11,4.65,182.79
2021,7,28,6,3.04,174.98,4.67,174.81
2021,7,28,7,3.29,168.37,4.65,168.56
2021,7,28,8,4.22,165.09,4.6,165.14
2021,7,28,9,4.46,164.55,4.77,164.62
2021,7,28,10,4.57,166.65,4.87,166.54
2021,7,28,11,4.59,171.58,4.86,171.49
2021,7,28,12,4.56,174.01,4.82,173.76
2021,7,28,13,4.41,173.79,4.65,173.64
2021,7,28,14,4.31,175.53,4.54,175.36
2021,7,28,15,4.14,174.81,4.37,174.77
2021,7,28,16,3.9,170.2,4.15,170.24
2021,7,28,17,3.64,165.34,4.01,165.45
2021,7,28,18,2.59,162.99,3.72,163.05
2021,7,28,19,2.27,159.7,3.47,159.73
2021,7,28,20,2.24,157.2,3.3,157.27
2021,7,28,21,2.2,158.35,3.15,158.33
2021,7,28,22,2.13,159.84,2.98,159.76
2021,7,28,23,2.02,162.2,2.78,162.18
2021,7,29,0,2.02,167.74,2.78,167.65
2021,7,29,1,1.99,175.72,2.72,175.71
2021,7,29,2,1.83,183.91,2.47,183.81
2021,7,29,3,1.63,192.17,2.15,192.17
2021,7,29,4,1.39,198.33,1.8,198.2
2021,7,29,5,1.25,196.73,1.59,196.56
2021,7,29,6,1.42,194.04,1.83,194.1
2021,7,29,7,1.71,192.64,2.33,192.78
2021,7,29,8,2.61,189.29,2.75,189.14
2021,7,29,9,3.06,184.4,3.18,184.23
2021,7,29,10,3.57,181.88,3.72,181.68
2021,7,29,11,3.89,181.04,4.04,181.11
2021,7,29,12,3.87,176.99,4.03,177.33
2021,7,29,13,3.63,172.2,3.76,172.73
2021,7,29,14,3.47,170.81,3.6,171.52
2021,7,29,15,3.29,169.33,3.41,170.11
2021,7,29,16,3.11,169.88,3.22,170.65
2021,7,29,17,2.91,172.59,3.06,173.26
2021,7,29,18,2.22,169.44,2.99,169.78
2021,7,29,19,2.05,163.15,3.14,163.37
2021,7,29,20,2.09,156.69,3.2,156.87
2021,7,29,21,2.1,151.34,3.16,151.54
2021,7,29,22,2.09,146.9,3.07,146.96
2021,7,29,23,2.07,141.75,2.98,141.93
2021,7,30,0,1.98,139.79,2.8,139.87
2021,7,30,1,1.81,141.65,2.49,141.76
2021,7,30,2,1.61,146.31,2.13,146.19
2021,7,30,3,1.46,150.14,1.9,150.17
2021,7,30,4,1.43,150.92,1.84,150.71
2021,7,30,5,1.56,146.47,2.02,146.37
2021,7,30,6,1.76,142.01,2.32,141.55
2021,7,30,7,1.99,138.67,2.55,138.35
2021,7,30,8,2.35,133.52,2.42,132.77
2021,7,30,9,2.07,130.25,2.09,129.23
2021,7,30,10,1.7,127.92,1.7,126.98
2021,7,30,11,1.41,122.11,1.38,120.91
2021,7,30,12,1.36,113.63,1.34,112.67
2021,7,30,13,1.4,107.93,1.35,106.76
2021,7,30,14,1.42,107.24,1.38,105.77
2021,7,30,15,1.52,111.14,1.48,110.34
2021,7,30,16,1.67,118.12,1.64,117.78
2021,7,30,17,1.9,126.11,1.9,126.11
2021,7,30,18,1.64,134.04,2.11,134.4
2021,7,30,19,1.48,143.79,2.15,143.71
2021,7,30,20,1.58,150.64,2.28,150.72
2021,7,30,21,1.67,151.88,2.44,151.87
2021,7,30,22,1.62,148.99,2.32,148.77
2021,7,30,23,1.45,148.45,1.97,148.14
2021,7,31,0,1.25,151.99,1.63,151.72
2021,7,31,1,1.09,160.26,1.38,160.43
2021,7,31,2,0.99,177.27,1.22,177.8
2021,7,31,3,1.04,196.66,1.28,197.77
2021,7,31,4,1.19,204.88,1.49,205.76
2021,7,31,5,1.29,204.39,1.64,205.1
2021,7,31,6,1.47,198.34,1.89,198.81
2021,7,31,7,1.68,188.54,2.14,189.26
2021,7,31,8,2.24,181.2,2.33,181.54
2021,7,31,9,2.45,179.09,2.52,179.47
2021,7,31,10,2.62,180.51,2.68,181.0
2021,7,31,11,2.73,185.74,2.8,186.41
2021,7,31,12,2.94,191.97,3.01,192.74
2021,7,31,13,3.26,199.0,3.35,199.79
2021,7,31,14,3.54,206.45,3.64,207.33
2021,7,31,15,3.67,213.18,3.8,214.02
2021,7,31,16,3.6,219.28,3.77,219.96
2021,7,31,17,3.24,220.11,3.52,220.77
2021,7,31,18,2.32,218.57,3.23,219.01
2021,7,31,19,1.86,216.29,2.82,216.55
2021,7,31,20,1.74,213.83,2.57,214.08
2021,7,31,21,1.72,213.11,2.45,213.28
2021,7,31,22,1.68,210.51,2.34,210.77
2021,7,31,23,1.72,211.81,2.36,212.17
2021,8,1,0,1.8,211.69,2.47,211.83
2021,8,1,1,1.85,210.8,2.51,210.87
2021,8,1,2,1.93,209.05,2.64,209.07
2021,8,1,3,2.06,206.57,2.84,206.28
2021,8,1,4,2.23,201.61,3.11,201.53
2021,8,1,5,2.38,197.01,3.34,196.7
2021,8,1,6,2.54,196.43,3.62,196.05
2021,8,1,7,2.6,193.74,3.79,193.35
2021,8,1,8,3.54,191.86,3.81,191.47
2021,8,1,9,3.68,190.4,3.89,190.29
2021,8,1,10,3.75,190.82,3.95,190.93
2021,8,1,11,3.86,195.39,4.06,195.85
2021,8,1,12,3.97,200.15,4.17,200.84
2021,8,1,13,3.84,202.13,4.03,203.08
2021,8,1,14,3.79,202.66,3.98,203.75
2021,8,1,15,3.83,202.8,4.03,203.78
2021,8,1,16,3.67,201.33,3.9,202.14
2021,8,1,17,3.24,199.75,3.57,200.22
2021,8,1,18,2.52,198.66,3.65,198.75
2021,8,1,19,2.44,195.19,3.8,195.01
2021,8,1,20,2.41,191.2,3.67,191.05
2021,8,1,21,2.24,188.61,3.28,188.5
2021,8,1,22,1.98,187.04,2.76,187.15
2021,8,1,23,1.96,191.98,2.71,192.15
2021,8,2,0,1.86,194.39,2.54,194.59
2021,8,2,1,1.94,196.83,2.67,197.21
2021,8,2,2,2.3,197.39,3.24,197.69
2021,8,2,3,2.56,196.28,3.67,196.47
2021,8,2,4,2.79,194.62,4.06,194.6
2021,8,2,5,2.87,194.19,4.19,194.04
2021,8,2,6,2.8,193.41,4.06,193.34
2021,8,2,7,2.64,192.64,3.93,192.41
2021,8,2,8,3.41,186.05,3.7,185.94
2021,8,2,9,3.66,186.49,3.88,186.35
2021,8,2,10,3.7,191.31,3.9,191.31
2021,8,2,11,3.51,193.66,3.7,193.8
2021,8,2,12,3.55,198.99,3.74,199.27
2021,8,2,13,3.84,206.83,4.04,206.91
2021,8,2,14,3.84,211.94,4.05,212.06
2021,8,2,15,3.72,216.97,3.92,216.89
2021,8,2,16,3.69,223.46,3.92,223.39
2021,8,2,17,3.4,226.96,3.86,226.81
2021,8,2,18,2.52,230.15,3.74,229.75
2021,8,2,19,2.38,233.39,3.71,232.7
2021,8,2,20,2.31,232.16,3.47,231.48
2021,8,2,21,2.17,226.17,3.17,225.7
2021,8,2,22,2.16,219.43,3.13,218.82
2021,8,2,23,2.3,215.04,3.32,214.44
2021,8,3,0,2.43,210.27,3.54,209.73
2021,8,3,1,2.47,205.1,3.61,204.68
2021,8,3,2,2.52,202.26,3.72,201.71
2021,8,3,3,2.63,199.94,3.94,199.48
2021,8,3,4,2.67,198.97,3.99,198.36
2021,8,3,5,2.71,200.73,4.05,200.18
2021,8,3,6,2.79,202.04,4.18,201.58
2021,8,3,7,3.14,203.44,4.45,202.96
2021,8,3,8,4.12,206.08,4.46,205.67
2021,8,3,9,4.26,207.79,4.53,207.45
2021,8,3,10,4.28,205.77,4.52,205.72
2021,8,3,11,4.22,205.76,4.45,205.8
2021,8,3,12,4.18,207.62,4.4,207.47
2021,8,3,13,4.19,209.57,4.42,209.42
2021,8,3,14,4.31,212.65,4.54,212.57
2021,8,3,15,4.33,216.04,4.57,215.81
2021,8,3,16,4.32,219.35,4.57,219.1
2021,8,3,17,4.08,222.44,4.46,222.3
2021,8,3,18,2.94,225.0,4.17,224.7
2021,8,3,19,2.54,229.25,3.93,228.87
2021,8,3,20,2.48,234.21,3.8,233.96
2021,8,3,21,2.44,236.51,3.66,236.31
2021,8,3,22,2.23,233.97,3.26,233.76
2021,8,3,23,1.94,232.35,2.73,232.08
2021,8,4,0,1.92,235.6,2.68,235.71
2021,8,4,1,2.07,238.29,2.91,238.4
2021,8,4,2,2.1,239.91,2.96,240.05
2021,8,4,3,2.33,239.56,3.33,239.52
2021,8,4,4,2.45,237.78,3.54,237.89
2021,8,4,5,2.29,237.39,3.25,237.57
2021,8,4,6,2.16,235.33,3.01,235.15
2021,8,4,7,2.08,232.48,2.98,232.35
2021,8,4,8,2.52,228.01,2.7,227.69
2021,8,4,9,2.3,219.76,2.41,219.47
2021,8,4,10,2.13,211.94,2.21,211.55
2021,8,4,11,2.43,213.08,2.54,212.71
2021,8,4,12,2.76,216.12,2.88,216.19
2021,8,4,13,3.19,221.42,3.35,221.69
2021,8,4,14,3.74,223.05,3.95,223.32
2021,8,4,15,3.9,220.45,4.14,220.79
2021,8,4,16,3.81,210.3,4.07,210.85
2021,8,4,17,3.58,199.5,4.06,199.79
2021,8,4,18,2.63,193.75,3.9,193.79
2021,8,4,19,2.39,189.4,3.75,189.36
2021,8,4,20,2.29,183.52,3.54,183.54
2021,8,4,21,2.0,170.57,2.99,170.83
2021,8,4,22,1.94,145.35,2.87,145.1
2021,8,4,23,2.1,133.49,3.16,133.29
2021,8,5,0,2.4,132.1,3.65,131.88
2021,8,5,1,2.78,123.56,4.29,123.4
2021,8,5,2,2.92,116.57,4.5,116.52
2021,8,5,3,2.99,109.86,4.61,109.82
2021,8,5,4,3.11,107.39,4.8,107.34
2021,8,5,5,3.0,107.4,4.63,107.27
2021,8,5,6,2.75,106.84,4.21,106.72
2021,8,5,7,2.9,104.48,3.9,104.62
2021,8,5,8,3.49,97.33,3.65,97.25
2021,8,5,9,3.13,90.86,3.22,90.56
2021,8,5,10,2.34,84.25,2.39,83.99
2021,8,5,11,1.52,68.58,1.51,67.54
2021,8,5,12,1.02,15.95,1.08,12.53
2021,8,5,13,1.34,335.53,1.41,336.13
2021,8,5,14,1.78,331.97,1.83,332.56
2021,8,5,15,1.95,338.16,2.01,339.23
2021,8,5,16,1.85,346.84,1.91,348.18
2021,8,5,17,1.8,357.51,1.88,358.81
2021,8,5,18,1.4,2.88,1.76,3.81
2021,8,5,19,1.02,16.49,1.53,17.88
2021,8,5,20,1.06,42.9,1.61,42.65
2021,8,5,21,1.19,55.68,1.79,54.58
2021,8,5,22,1.38,59.37,2.03,58.39
2021,8,5,23,1.62,61.46,2.36,60.72
2021,8,6,0,1.81,62.0,2.66,61.4
2021,8,6,1,1.89,62.37,2.78,61.78
2021,8,6,2,1.9,63.86,2.75,63.36
2021,8,6,3,1.97,63.33,2.84,62.87
2021,8,6,4,2.06,61.68,2.99,61.22
2021,8,6,5,1.98,60.51,2.82,60.24
2021,8,6,6,1.76,61.61,2.42,61.45
2021,8,6,7,1.54,66.42,1.99,66.45
2021,8,6,8,1.57,79.36,1.59,80.07
2021,8,6,9,1.27,115.14,1.27,116.72
2021,8,6,10,1.63,153.19,1.64,154.04
2021,8,6,11,2.15,170.61,2.18,170.5
2021,8,6,12,2.56,170.51,2.57,170.19
2021,8,6,13,2.82,165.39,2.82,164.93
2021,8,6,14,3.04,164.18,3.05,163.93
2021,8,6,15,3.21,164.78,3.24,164.62
2021,8,6,16,3.36,167.77,3.44,167.92
2021,8,6,17,3.42,171.59,3.62,171.8
2021,8,6,18,2.87,169.82,3.55,169.85
2021,8,6,19,2.34,165.31,3.34,165.25
2021,8,6,20,2.1,166.69,3.14,166.48
2021,8,6,21,1.95,172.65,2.95,172.56
2021,8,6,22,1.81,177.03,2.73,177.05
2021,8,6,23,1.72,178.18,2.58,178.09
2021,8,7,0,1.69,180.0,2.52,180.0
2021,8,7,1,1.77,181.52,2.65,181.52
2021,8,7,2,1.99,181.35,3.02,181.19
2021,8,7,3,2.26,183.56,3.46,183.37
2021,8,7,4,2.46,185.47,3.78,185.45
2021,8,7,5,2.6,182.92,4.03,182.78
2021,8,7,6,2.7,180.66,4.21,180.64
2021,8,7,7,3.13,180.14,4.16,180.21
2021,8,7,8,3.61,183.35,3.87,183.47
2021,8,7,9,3.52,188.69,3.72,188.81
2021,8,7,10,3.53,193.18,3.74,193.17
2021,8,7,11,3.59,194.64,3.81,194.83
2021,8,7,12,3.66,188.72,3.88,189.5
2021,8,7,13,3.83,182.69,4.04,183.88
2021,8,7,14,3.97,178.2,4.18,179.25
2021,8,7,15,3.89,177.7,4.1,178.58
2021,8,7,16,3.65,176.44,3.87,177.11
2021,8,7,17,3.37,174.01,3.66,174.61
2021,8,7,18,2.48,175.84,3.4,175.78
2021,8,7,19,1.96,177.02,3.04,176.62
2021,8,7,20,1.73,175.86,2.61,175.36
2021,8,7,21,1.64,173.18,2.39,172.87
2021,8,7,22,1.69,175.76,2.44,175.22
2021,8,7,23,1.92,178.84,2.81,178.24
2021,8,8,0,2.25,183.99,3.36,183.73
2021,8,8,1,2.46,191.17,3.7,190.95
2021,8,8,2,2.53,198.88,3.8,198.7
2021,8,8,3,2.54,206.49,3.79,206.46
2021,8,8,4,2.56,214.66,3.78,214.48
2021,8,8,5,2.55,221.9,3.71,221.75
2021,8,8,6,2.42,228.66,3.46,228.21
2021,8,8,7,2.13,234.1,3.06,233.63
2021,8,8,8,2.33,240.85,2.45,240.16
2021,8,8,9,2.12,250.9,2.19,250.02
2021,8,8,10,2.4,258.95,2.5,258.09
2021,8,8,11,2.77,257.3,2.91,256.49
2021,8,8,12,2.77,250.6,2.95,249.55
2021,8,8,13,2.73,243.43,2.9,242.4
2021,8,8,14,2.64,237.96,2.81,237.02
2021,8,8,15,2.62,234.6,2.78,233.68
2021,8,8,16,2.53,233.27,2.69,232.43
2021,8,8,17,2.28,235.33,2.43,234.57
2021,8,8,18,1.45,243.71,1.96,243.03
2021,8,8,19,1.11,261.47,1.52,259.96
2021,8,8,20,1.01,281.66,1.28,280.9
2021,8,8,21,0.95,309.99,1.17,310.68
2021,8,8,22,1.13,338.57,1.44,340.28
2021,8,8,23,1.41,355.24,1.86,357.11
2021,8,9,0,1.63,359.73,2.21,1.01
2021,8,9,1,1.7,359.21,2.3,0.58
2021,8,9,2,1.66,358.12,2.26,359.21
2021,8,9,3,1.61,356.67,2.17,357.73
2021,8,9,4,1.54,356.51,2.06,357.39
2021,8,9,5,1.42,355.89,1.88,357.38
2021,8,9,6,1.09,357.53,1.39,359.36
2021,8,9,7,0.48,22.83,0.6,26.23
2021,8,9,8,0.87,126.25,0.93,124.76
2021,8,9,9,1.93,139.42,2.01,138.94
2021,8,9,10,2.78,142.87,2.87,142.85
2021,8,9,11,3.33,144.07,3.43,144.46
2021,8,9,12,3.51,140.06,3.59,140.74
2021,8,9,13,3.62,134.39,3.71,135.0
2021,8,9,14,3.71,130.39,3.81,130.84
2021,8,9,15,3.75,127.3,3.87,127.61
2021,8,9,16,3.79,125.0,3.92,125.34
2021,8,9,17,3.79,123.92,4.02,124.22
2021,8,9,18,3.09,123.57,3.86,123.95
2021,8,9,19,2.41,125.65,3.6,126.0
2021,8,9,20,2.18,129.91,3.35,130.27
2021,8,9,21,2.02,137.5,3.08,137.88
2021,8,9,22,1.9,144.02,2.78,144.48
2021,8,9,23,1.72,148.77,2.41,149.2
2021,8,10,0,1.54,151.88,2.1,152.29
2021,8,10,1,1.42,154.28,1.9,154.38
2021,8,10,2,1.38,154.45,1.82,154.54
2021,8,10,3,1.52,149.09,2.01,149.15
2021,8,10,4,1.82,141.8,2.45,141.74
2021,8,10,5,2.14,138.26,2.93,138.24
2021,8,10,6,2.25,135.7,3.1,135.71
2021,8,10,7,2.4,129.97,3.03,130.18
2021,8,10,8,2.88,123.82,3.04,123.77
2021,8,10,9,3.0,120.5,3.14,120.72
2021,8,10,10,3.04,119.6,3.15,119.94
2021,8,10,11,3.06,116.7,3.15,117.14
2021,8,10,12,3.16,114.35,3.24,114.96
2021,8,10,13,3.37,112.22,3.44,112.72
2021,8,10,14,3.59,111.32,3.68,111.67
2021,8,10,15,3.7,109.62,3.82,109.99
2021,8,10,16,3.8,107.69,3.97,107.9
2021,8,10,17,3.79,107.02,4.09,107.09
2021,8,10,18,3.27,106.92,4.22,107.02
2021,8,10,19,3.1,107.43,4.36,107.43
2021,8,10,20,3.22,108.39,4.64,108.47
2021,8,10,21,3.51,110.17,5.13,110.15
2021,8,10,22,3.6,111.5,5.38,111.46
2021,8,10,23,3.4,111.73,5.2,111.59
2021,8,11,0,3.17,109.1,4.91,108.92
2021,8,11,1,2.85,103.31,4.42,102.98
2021,8,11,2,2.64,99.21,3.99,98.89
2021,8,11,3,2.56,101.1,3.78,100.71
2021,8,11,4,2.52,106.02,3.66,105.49
2021,8,11,5,2.59,108.65,3.73,108.17
2021,8,11,6,2.73,112.23,3.97,111.82
2021,8,11,7,3.25,115.33,4.27,114.64
2021,8,11,8,4.34,115.37,4.68,114.34
2021,8,11,9,4.88,113.81,5.22,112.88
2021,8,11,10,5.14,112.59,5.48,111.95
2021,8,11,11,5.25,111.29,5.56,110.83
2021,8,11,12,5.35,109.44,5.67,109.16
2021,8,11,13,5.37,107.88,5.65,107.71
2021,8,11,14,5.36,106.85,5.63,106.62
2021,8,11,15,5.3,106.27,5.56,106.07
2021,8,11,16,5.11,105.89,5.39,105.73
2021,8,11,17,4.79,107.08,5.17,107.04
2021,8,11,18,3.88,110.37,4.86,110.53
2021,8,11,19,3.15,113.7,4.61,113.7
2021,8,11,20,2.86,114.53,4.41,114.48
2021,8,11,21,2.69,113.22,4.24,113.02
2021,8,11,22,2.64,110.04,4.14,109.84
2021,8,11,23,2.63,106.72,4.09,106.64
2021,8,12,0,2.64,105.64,4.05,105.43
2021,8,12,1,2.61,106.53,3.96,106.15
2021,8,12,2,2.56,107.39,3.83,106.96
2021,8,12,3,2.5,107.08,3.69,106.63
2021,8,12,4,2.43,105.46,3.54,104.96
2021,8,12,5,2.4,103.54,3.46,103.06
2021,8,12,6,2.34,104.31,3.34,103.68
2021,8,12,7,2.24,105.78,3.19,105.19
2021,8,12,8,2.85,107.24,3.06,106.49
2021,8,12,9,2.85,108.04,2.99,107.49
2021,8,12,10,2.82,110.09,2.93,109.93
2021,8,12,11,2.82,111.65,2.91,111.74
2021,8,12,12,2.8,111.27,2.88,111.83
2021,8,12,13,2.9,112.69,2.96,113.32
2021,8,12,14,3.13,114.46,3.2,115.25
2021,8,12,15,3.22,114.64,3.31,115.47
2021,8,12,16,3.19,115.69,3.28,116.44
