-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/31/2011 through 01/01/2021 
Location: Latitude  1.7523   Longitude 127.9942 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 37.91 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
SZA                   CERES SYN1deg Solar Zenith Angle (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,SZA
2016,2,9,12,781.97,989.55,17.28
2016,2,9,13,733.13,968.1,20.35
2016,2,9,14,623.98,870.75,31.14
2016,2,9,15,427.45,704.5,44.32
2016,2,9,16,285.27,485.9,58.28
2016,2,9,17,123.92,238.35,72.55
2016,2,9,18,22.88,29.23,86.36
2016,2,9,19,0.0,0.0,-999.0
2016,2,9,20,0.0,0.0,-999.0
2016,2,9,21,0.0,0.0,-999.0
2016,2,9,22,0.0,0.0,-999.0
2016,2,9,23,0.0,0.0,-999.0
2016,2,10,0,0.0,0.0,-999.0
2016,2,10,1,0.0,0.0,-999.0
2016,2,10,2,0.0,0.0,-999.0
2016,2,10,3,0.0,0.0,-999.0
2016,2,10,4,0.0,0.0,-999.0
2016,2,10,5,0.0,0.0,-999.0
2016,2,10,6,0.0,0.0,-999.0
2016,2,10,7,112.91,135.88,78.93
2016,2,10,8,328.48,378.6,64.98
2016,2,10,9,545.08,617.6,50.8
2016,2,10,10,723.03,811.95,37.12
2016,2,10,11,867.27,943.52,24.77
2016,2,10,12,880.17,987.65,16.98
2016,2,10,13,869.94,968.0,20.1
2016,2,10,14,813.52,869.88,30.98
2016,2,10,15,645.79,701.7,44.21
2016,2,10,16,396.53,478.92,58.21
2016,2,10,17,177.23,231.42,72.51
2016,2,10,18,28.77,28.4,86.34
2016,2,10,19,0.0,0.0,-999.0
2016,2,10,20,0.0,0.0,-999.0
2016,2,10,21,0.0,0.0,-999.0
2016,2,10,22,0.0,0.0,-999.0
2016,2,10,23,0.0,0.0,-999.0
2016,2,11,0,0.0,0.0,-999.0
2016,2,11,1,0.0,0.0,-999.0
2016,2,11,2,0.0,0.0,-999.0
2016,2,11,3,0.0,0.0,-999.0
2016,2,11,4,0.0,0.0,-999.0
2016,2,11,5,0.0,0.0,-999.0
2016,2,11,6,0.0,0.0,-999.0
2016,2,11,7,101.55,132.4,78.91
2016,2,11,8,321.93,373.05,64.93
2016,2,11,9,549.09,611.65,50.73
2016,2,11,10,736.2,807.7,37.0
2016,2,11,11,842.13,939.92,24.56
2016,2,11,12,907.53,994.58,16.68
2016,2,11,13,885.84,973.25,19.84
2016,2,11,14,794.3,875.1,30.82
2016,2,11,15,646.34,709.25,44.11
2016,2,11,16,419.03,487.98,58.14
2016,2,11,17,170.55,238.48,72.47
2016,2,11,18,25.62,29.62,86.33
2016,2,11,19,0.0,0.0,-999.0
2016,2,11,20,0.0,0.0,-999.0
2016,2,11,21,0.0,0.0,-999.0
2016,2,11,22,0.0,0.0,-999.0
2016,2,11,23,0.0,0.0,-999.0
2016,2,12,0,0.0,0.0,-999.0
2016,2,12,1,0.0,0.0,-999.0
2016,2,12,2,0.0,0.0,-999.0
2016,2,12,3,0.0,0.0,-999.0
2016,2,12,4,0.0,0.0,-999.0
2016,2,12,5,0.0,0.0,-999.0
2016,2,12,6,0.0,0.0,-999.0
2016,2,12,7,104.32,136.55,78.88
2016,2,12,8,281.52,380.0,64.88
2016,2,12,9,489.33,619.2,50.65
2016,2,12,10,681.02,813.23,36.88
2016,2,12,11,890.74,943.92,24.36
2016,2,12,12,905.5,979.67,16.37
2016,2,12,13,868.48,961.05,19.59
2016,2,12,14,749.09,865.2,30.66
2016,2,12,15,541.08,698.77,44.02
2016,2,12,16,312.9,480.6,58.08
2016,2,12,17,140.81,233.92,72.44
2016,2,12,18,21.28,28.73,86.31
2016,2,12,19,0.0,0.0,-999.0
2016,2,12,20,0.0,0.0,-999.0
2016,2,12,21,0.0,0.0,-999.0
2016,2,12,22,0.0,0.0,-999.0
2016,2,12,23,0.0,0.0,-999.0
2016,2,13,0,0.0,0.0,-999.0
2016,2,13,1,0.0,0.0,-999.0
2016,2,13,2,0.0,0.0,-999.0
2016,2,13,3,0.0,0.0,-999.0
2016,2,13,4,0.0,0.0,-999.0
2016,2,13,5,0.0,0.0,-999.0
2016,2,13,6,0.0,0.0,-999.0
2016,2,13,7,96.88,135.55,78.85
2016,2,13,8,283.84,379.4,64.84
2016,2,13,9,506.49,619.65,50.57
2016,2,13,10,668.85,815.75,36.75
2016,2,13,11,777.52,948.3,24.16
2016,2,13,12,838.43,992.33,16.06
2016,2,13,13,837.27,971.5,19.33
2016,2,13,14,704.41,872.9,30.51
2016,2,13,15,538.53,705.05,43.92
2016,2,13,16,336.45,483.23,58.02
2016,2,13,17,145.56,233.48,72.41
2016,2,13,18,24.58,28.27,86.3
2016,2,13,19,0.0,0.0,-999.0
2016,2,13,20,0.0,0.0,-999.0
2016,2,13,21,0.0,0.0,-999.0
2016,2,13,22,0.0,0.0,-999.0
2016,2,13,23,0.0,0.0,-999.0
2016,2,14,0,0.0,0.0,-999.0
2016,2,14,1,0.0,0.0,-999.0
2016,2,14,2,0.0,0.0,-999.0
2016,2,14,3,0.0,0.0,-999.0
2016,2,14,4,0.0,0.0,-999.0
2016,2,14,5,0.0,0.0,-999.0
2016,2,14,6,0.0,0.0,-999.0
2016,2,14,7,113.96,131.08,78.82
2016,2,14,8,338.66,372.33,64.78
2016,2,14,9,527.88,612.17,50.49
2016,2,14,10,773.08,809.12,36.62
2016,2,14,11,876.72,942.17,23.95
2016,2,14,12,858.59,993.1,15.74
2016,2,14,13,876.78,972.1,19.08
2016,2,14,14,809.43,873.25,30.36
2016,2,14,15,590.98,704.77,43.83
2016,2,14,16,424.07,481.83,57.97
2016,2,14,17,191.34,231.85,72.38
2016,2,14,18,29.72,28.05,86.3
2016,2,14,19,0.0,0.0,-999.0
2016,2,14,20,0.0,0.0,-999.0
2016,2,14,21,0.0,0.0,-999.0
2016,2,14,22,0.0,0.0,-999.0
2016,2,14,23,0.0,0.0,-999.0
2016,2,15,0,0.0,0.0,-999.0
2016,2,15,1,0.0,0.0,-999.0
2016,2,15,2,0.0,0.0,-999.0
2016,2,15,3,0.0,0.0,-999.0
2016,2,15,4,0.0,0.0,-999.0
2016,2,15,5,0.0,0.0,-999.0
2016,2,15,6,0.0,0.0,-999.0
2016,2,15,7,103.6,129.3,78.78
2016,2,15,8,316.06,369.0,64.73
2016,2,15,9,496.26,607.73,50.41
2016,2,15,10,692.51,804.1,36.49
2016,2,15,11,819.55,936.98,23.74
2016,2,15,12,836.88,979.77,15.42
2016,2,15,13,809.16,959.73,18.82
2016,2,15,14,713.05,861.62,30.22
2016,2,15,15,553.59,694.77,43.74
2016,2,15,16,373.58,473.77,57.91
2016,2,15,17,168.68,226.62,72.35
2016,2,15,18,25.82,27.42,86.29
2016,2,15,19,0.0,0.0,-999.0
2016,2,15,20,0.0,0.0,-999.0
2016,2,15,21,0.0,0.0,-999.0
2016,2,15,22,0.0,0.0,-999.0
2016,2,15,23,0.0,0.0,-999.0
2016,2,16,0,0.0,0.0,-999.0
2016,2,16,1,0.0,0.0,-999.0
2016,2,16,2,0.0,0.0,-999.0
2016,2,16,3,0.0,0.0,-999.0
2016,2,16,4,0.0,0.0,-999.0
2016,2,16,5,0.0,0.0,-999.0
2016,2,16,6,0.0,0.0,-999.0
2016,2,16,7,110.16,127.1,78.74
2016,2,16,8,331.11,364.67,64.66
2016,2,16,9,550.02,603.42,50.32
2016,2,16,10,712.2,799.85,36.36
2016,2,16,11,802.66,932.45,23.54
2016,2,16,12,822.46,961.38,15.1
2016,2,16,13,773.41,939.62,18.57
2016,2,16,14,660.94,842.65,30.07
2016,2,16,15,476.98,675.67,43.66
2016,2,16,16,281.07,455.52,57.87
2016,2,16,17,127.89,213.23,72.33
2016,2,16,18,18.99,25.55,86.29
2016,2,16,19,0.0,0.0,-999.0
2016,2,16,20,0.0,0.0,-999.0
2016,2,16,21,0.0,0.0,-999.0
2016,2,16,22,0.0,0.0,-999.0
2016,2,16,23,0.0,0.0,-999.0
2016,2,17,0,0.0,0.0,-999.0
2016,2,17,1,0.0,0.0,-999.0
2016,2,17,2,0.0,0.0,-999.0
2016,2,17,3,0.0,0.0,-999.0
2016,2,17,4,0.0,0.0,-999.0
2016,2,17,5,0.0,0.0,-999.0
2016,2,17,6,0.0,0.0,-999.0
2016,2,17,7,121.07,121.5,78.7
2016,2,17,8,360.17,357.55,64.61
2016,2,17,9,549.11,598.83,50.23
2016,2,17,10,754.25,797.83,36.23
2016,2,17,11,695.96,933.45,23.33
2016,2,17,12,875.27,999.45,14.78
2016,2,17,13,839.79,980.42,18.33
2016,2,17,14,739.03,882.52,29.94
2016,2,17,15,609.97,714.67,43.58
2016,2,17,16,428.73,492.75,57.83
2016,2,17,17,190.7,241.9,72.31
2016,2,17,18,29.99,29.98,86.29
2016,2,17,19,0.0,0.0,-999.0
2016,2,17,20,0.0,0.0,-999.0
2016,2,17,21,0.0,0.0,-999.0
2016,2,17,22,0.0,0.0,-999.0
2016,2,17,23,0.0,0.0,-999.0
2016,2,18,0,0.0,0.0,-999.0
2016,2,18,1,0.0,0.0,-999.0
2016,2,18,2,0.0,0.0,-999.0
2016,2,18,3,0.0,0.0,-999.0
2016,2,18,4,0.0,0.0,-999.0
2016,2,18,5,0.0,0.0,-999.0
2016,2,18,6,0.0,0.0,-999.0
2016,2,18,7,121.68,137.15,78.66
2016,2,18,8,364.04,382.25,64.55
2016,2,18,9,599.62,624.33,50.14
2016,2,18,10,801.77,822.98,36.09
2016,2,18,11,895.59,957.08,23.12
2016,2,18,12,954.73,1010.55,14.45
2016,2,18,13,895.52,989.5,18.08
2016,2,18,14,826.3,889.75,29.8
2016,2,18,15,687.32,721.6,43.51
2016,2,18,16,385.33,497.5,57.79
2016,2,18,17,189.8,245.02,72.3
2016,2,18,18,30.46,30.62,86.29
2016,2,18,19,0.0,0.0,-999.0
2016,2,18,20,0.0,0.0,-999.0
2016,2,18,21,0.0,0.0,-999.0
2016,2,18,22,0.0,0.0,-999.0
2016,2,18,23,0.0,0.0,-999.0
2016,2,19,0,0.0,0.0,-999.0
2016,2,19,1,0.0,0.0,-999.0
2016,2,19,2,0.0,0.0,-999.0
2016,2,19,3,0.0,0.0,-999.0
2016,2,19,4,0.0,0.0,-999.0
2016,2,19,5,0.0,0.0,-999.0
2016,2,19,6,0.0,0.0,-999.0
2016,2,19,7,130.24,140.2,78.6
2016,2,19,8,362.27,386.02,64.48
2016,2,19,9,607.73,629.7,50.05
2016,2,19,10,788.88,828.17,35.96
2016,2,19,11,888.7,961.52,22.91
2016,2,19,12,948.94,1021.85,14.12
2016,2,19,13,944.67,1002.17,17.84
2016,2,19,14,888.13,903.9,29.67
2016,2,19,15,707.66,735.27,43.43
2016,2,19,16,464.16,510.67,57.75
2016,2,19,17,235.99,254.92,72.28
2016,2,19,18,31.7,32.62,86.3
2016,2,19,19,0.0,0.0,-999.0
2016,2,19,20,0.0,0.0,-999.0
2016,2,19,21,0.0,0.0,-999.0
2016,2,19,22,0.0,0.0,-999.0
2016,2,19,23,0.0,0.0,-999.0
2016,2,20,0,0.0,0.0,-999.0
2016,2,20,1,0.0,0.0,-999.0
2016,2,20,2,0.0,0.0,-999.0
2016,2,20,3,0.0,0.0,-999.0
2016,2,20,4,0.0,0.0,-999.0
2016,2,20,5,0.0,0.0,-999.0
2016,2,20,6,0.0,0.0,-999.0
2016,2,20,7,147.06,148.38,78.55
2016,2,20,8,396.07,398.33,64.41
2016,2,20,9,640.26,643.5,49.95
2016,2,20,10,833.69,842.65,35.82
2016,2,20,11,949.53,977.23,22.69
2016,2,20,12,997.34,1036.7,13.79
2016,2,20,13,917.71,1014.8,17.6
2016,2,20,14,829.41,913.17,29.55
2016,2,20,15,663.85,742.0,43.37
2016,2,20,16,452.57,514.48,57.72
2016,2,20,17,209.05,257.12,72.27
2016,2,20,18,28.99,32.77,86.3
2016,2,20,19,0.0,0.0,-999.0
2016,2,20,20,0.0,0.0,-999.0
2016,2,20,21,0.0,0.0,-999.0
2016,2,20,22,0.0,0.0,-999.0
2016,2,20,23,0.0,0.0,-999.0
2016,2,21,0,0.0,0.0,-999.0
2016,2,21,1,0.0,0.0,-999.0
2016,2,21,2,0.0,0.0,-999.0
2016,2,21,3,0.0,0.0,-999.0
2016,2,21,4,0.0,0.0,-999.0
2016,2,21,5,0.0,0.0,-999.0
2016,2,21,6,0.0,0.0,-999.0
2016,2,21,7,113.33,141.88,78.49
2016,2,21,8,361.46,386.95,64.34
2016,2,21,9,589.3,627.27,49.85
2016,2,21,10,799.47,823.6,35.69
2016,2,21,11,916.78,956.42,22.48
2016,2,21,12,959.98,1013.08,13.46
2016,2,21,13,932.02,991.65,17.37
2016,2,21,14,796.2,892.4,29.44
2016,2,21,15,623.03,723.0,43.3
2016,2,21,16,409.91,498.77,57.69
2016,2,21,17,182.24,245.9,72.27
2016,2,21,18,27.67,30.48,86.3
2016,2,21,19,0.0,0.0,-999.0
2016,2,21,20,0.0,0.0,-999.0
2016,2,21,21,0.0,0.0,-999.0
2016,2,21,22,0.0,0.0,-999.0
2016,2,21,23,0.0,0.0,-999.0
2016,2,22,0,0.0,0.0,-999.0
2016,2,22,1,0.0,0.0,-999.0
2016,2,22,2,0.0,0.0,-999.0
2016,2,22,3,0.0,0.0,-999.0
2016,2,22,4,0.0,0.0,-999.0
2016,2,22,5,0.0,0.0,-999.0
2016,2,22,6,0.0,0.0,-999.0
2016,2,22,7,126.75,139.23,78.43
2016,2,22,8,365.84,383.77,64.27
2016,2,22,9,601.88,626.1,49.76
2016,2,22,10,792.28,823.3,35.55
2016,2,22,11,897.87,956.3,22.27
2016,2,22,12,945.74,1014.6,13.12
2016,2,22,13,915.84,993.17,17.13
2016,2,22,14,785.71,894.25,29.32
2016,2,22,15,594.06,725.6,43.25
2016,2,22,16,341.01,501.92,57.66
2016,2,22,17,139.72,248.75,72.27
2016,2,22,18,24.28,31.1,86.31
2016,2,22,19,0.0,0.0,-999.0
2016,2,22,20,0.0,0.0,-999.0
2016,2,22,21,0.0,0.0,-999.0
2016,2,22,22,0.0,0.0,-999.0
2016,2,22,23,0.0,0.0,-999.0
2016,2,23,0,0.0,0.0,-999.0
2016,2,23,1,0.0,0.0,-999.0
2016,2,23,2,0.0,0.0,-999.0
2016,2,23,3,0.0,0.0,-999.0
2016,2,23,4,0.0,0.0,-999.0
2016,2,23,5,0.0,0.0,-999.0
2016,2,23,6,0.0,0.0,-999.0
2016,2,23,7,111.95,143.4,78.37
2016,2,23,8,342.17,387.15,64.2
2016,2,23,9,579.66,626.6,49.66
2016,2,23,10,751.09,822.4,35.41
2016,2,23,11,825.07,954.7,22.05
2016,2,23,12,799.43,1007.05,12.78
2016,2,23,13,701.52,985.38,16.91
2016,2,23,14,549.86,885.35,29.21
2016,2,23,15,426.62,715.73,43.2
2016,2,23,16,255.16,492.7,57.64
2016,2,23,17,101.4,240.98,72.27
2016,2,23,18,20.54,29.42,86.33
2016,2,23,19,0.0,0.0,-999.0
2016,2,23,20,0.0,0.0,-999.0
2016,2,23,21,0.0,0.0,-999.0
2016,2,23,22,0.0,0.0,-999.0
2016,2,23,23,0.0,0.0,-999.0
2016,2,24,0,0.0,0.0,-999.0
2016,2,24,1,0.0,0.0,-999.0
2016,2,24,2,0.0,0.0,-999.0
2016,2,24,3,0.0,0.0,-999.0
2016,2,24,4,0.0,0.0,-999.0
2016,2,24,5,0.0,0.0,-999.0
2016,2,24,6,0.0,0.0,-999.0
2016,2,24,7,109.57,139.9,78.3
2016,2,24,8,303.06,382.35,64.12
2016,2,24,9,562.41,622.75,49.56
2016,2,24,10,770.05,820.2,35.27
2016,2,24,11,876.98,953.52,21.84
2016,2,24,12,843.99,1018.15,12.45
2016,2,24,13,901.7,995.58,16.69
2016,2,24,14,765.09,895.8,29.11
2016,2,24,15,657.76,726.9,43.14
2016,2,24,16,445.1,503.45,57.62
2016,2,24,17,207.62,249.83,72.27
2016,2,24,18,29.4,30.98,86.34
2016,2,24,19,0.0,0.0,-999.0
2016,2,24,20,0.0,0.0,-999.0
2016,2,24,21,0.0,0.0,-999.0
2016,2,24,22,0.0,0.0,-999.0
2016,2,24,23,0.0,0.0,-999.0
2016,2,25,0,0.0,0.0,-999.0
2016,2,25,1,0.0,0.0,-999.0
2016,2,25,2,0.0,0.0,-999.0
2016,2,25,3,0.0,0.0,-999.0
2016,2,25,4,0.0,0.0,-999.0
2016,2,25,5,0.0,0.0,-999.0
2016,2,25,6,0.0,0.0,-999.0
2016,2,25,7,112.27,146.85,78.23
2016,2,25,8,341.26,391.7,64.05
2016,2,25,9,448.66,632.05,49.46
2016,2,25,10,570.75,827.02,35.13
2016,2,25,11,710.22,958.42,21.62
2016,2,25,12,872.62,1007.4,12.11
2016,2,25,13,672.63,984.23,16.47
2016,2,25,14,715.11,883.02,29.01
2016,2,25,15,565.28,712.83,43.1
2016,2,25,16,385.74,489.58,57.6
2016,2,25,17,172.8,238.45,72.27
2016,2,25,18,27.59,28.48,86.35
2016,2,25,19,0.0,0.0,-999.0
2016,2,25,20,0.0,0.0,-999.0
2016,2,25,21,0.0,0.0,-999.0
2016,2,25,22,0.0,0.0,-999.0
2016,2,25,23,0.0,0.0,-999.0
2016,2,26,0,0.0,0.0,-999.0
2016,2,26,1,0.0,0.0,-999.0
2016,2,26,2,0.0,0.0,-999.0
2016,2,26,3,0.0,0.0,-999.0
2016,2,26,4,0.0,0.0,-999.0
2016,2,26,5,0.0,0.0,-999.0
2016,2,26,6,0.0,0.0,-999.0
2016,2,26,7,127.03,143.38,78.16
2016,2,26,8,364.16,386.95,63.97
2016,2,26,9,599.16,627.33,49.36
2016,2,26,10,779.12,823.45,34.99
2016,2,26,11,885.51,955.65,21.41
2016,2,26,12,917.83,1013.42,11.77
2016,2,26,13,892.62,991.3,16.26
2016,2,26,14,807.01,891.62,28.92
2016,2,26,15,647.08,722.2,43.05
2016,2,26,16,404.55,498.4,57.59
2016,2,26,17,190.99,245.5,72.28
2016,2,26,18,27.47,29.98,86.37
2016,2,26,19,0.0,0.0,-999.0
2016,2,26,20,0.0,0.0,-999.0
2016,2,26,21,0.0,0.0,-999.0
2016,2,26,22,0.0,0.0,-999.0
2016,2,26,23,0.0,0.0,-999.0
2016,2,27,0,0.0,0.0,-999.0
2016,2,27,1,0.0,0.0,-999.0
2016,2,27,2,0.0,0.0,-999.0
2016,2,27,3,0.0,0.0,-999.0
2016,2,27,4,0.0,0.0,-999.0
2016,2,27,5,0.0,0.0,-999.0
2016,2,27,6,0.0,0.0,-999.0
2016,2,27,7,112.98,151.62,78.08
2016,2,27,8,303.66,398.35,63.89
2016,2,27,9,591.66,639.75,49.26
2016,2,27,10,779.18,836.5,34.85
2016,2,27,11,874.76,968.77,21.2
2016,2,27,12,911.53,1015.88,11.42
2016,2,27,13,842.23,993.1,16.05
2016,2,27,14,731.42,892.4,28.83
2016,2,27,15,557.64,721.85,43.02
2016,2,27,16,369.55,496.48,57.59
2016,2,27,17,163.77,242.67,72.3
2016,2,27,18,24.78,29.17,86.39
2016,2,27,19,0.0,0.0,-999.0
2016,2,27,20,0.0,0.0,-999.0
2016,2,27,21,0.0,0.0,-999.0
2016,2,27,22,0.0,0.0,-999.0
2016,2,27,23,0.0,0.0,-999.0
2016,2,28,0,0.0,0.0,-999.0
2016,2,28,1,0.0,0.0,-999.0
2016,2,28,2,0.0,0.0,-999.0
2016,2,28,3,0.0,0.0,-999.0
2016,2,28,4,0.0,0.0,-999.0
2016,2,28,5,0.0,0.0,-999.0
2016,2,28,6,0.0,0.0,-999.0
2016,2,28,7,131.96,152.05,78.0
2016,2,28,8,368.91,397.33,63.81
2016,2,28,9,595.8,637.77,49.15
2016,2,28,10,768.52,831.58,34.72
2016,2,28,11,927.47,962.02,20.99
2016,2,28,12,906.45,1014.0,11.08
2016,2,28,13,820.06,992.5,15.86
2016,2,28,14,749.59,892.52,28.75
2016,2,28,15,517.45,722.75,42.99
2016,2,28,16,258.5,498.73,57.59
2016,2,28,17,84.99,245.3,72.31
2016,2,28,18,18.82,29.75,86.41
2016,2,28,19,0.0,0.0,-999.0
2016,2,28,20,0.0,0.0,-999.0
2016,2,28,21,0.0,0.0,-999.0
2016,2,28,22,0.0,0.0,-999.0
2016,2,28,23,0.0,0.0,-999.0
2016,2,29,0,0.0,0.0,-999.0
2016,2,29,1,0.0,0.0,-999.0
2016,2,29,2,0.0,0.0,-999.0
2016,2,29,3,0.0,0.0,-999.0
2016,2,29,4,0.0,0.0,-999.0
2016,2,29,5,0.0,0.0,-999.0
2016,2,29,6,0.0,0.0,-999.0
2016,2,29,7,119.81,150.55,77.91
2016,2,29,8,354.47,395.0,63.73
2016,2,29,9,596.83,635.25,49.05
2016,2,29,10,726.41,830.45,34.58
2016,2,29,11,863.53,961.88,20.79
2016,2,29,12,856.23,1004.95,10.74
2016,2,29,13,793.84,981.9,15.66
2016,2,29,14,729.21,880.62,28.68
2016,2,29,15,570.24,709.52,42.96
2016,2,29,16,313.9,485.6,57.59
2016,2,29,17,138.84,233.85,72.33
2016,2,29,18,20.01,27.27,86.43
2016,2,29,19,0.0,0.0,-999.0
2016,2,29,20,0.0,0.0,-999.0
2016,2,29,21,0.0,0.0,-999.0
2016,2,29,22,0.0,0.0,-999.0
2016,2,29,23,0.0,0.0,-999.0
2016,3,1,0,0.0,0.0,-999.0
2016,3,1,1,0.0,0.0,-999.0
2016,3,1,2,0.0,0.0,-999.0
2016,3,1,3,0.0,0.0,-999.0
2016,3,1,4,0.0,0.0,-999.0
2016,3,1,5,0.0,0.0,-999.0
2016,3,1,6,7.05,3.5,89.41
2016,3,1,7,106.7,136.67,78.43
2016,3,1,8,317.95,388.23,63.65
2016,3,1,9,590.28,628.7,48.95
2016,3,1,10,774.52,824.62,34.44
2016,3,1,11,885.2,956.1,20.59
2016,3,1,12,859.52,1006.5,10.4
2016,3,1,13,797.28,983.35,15.48
2016,3,1,14,714.58,882.1,28.61
2016,3,1,15,513.66,711.58,42.95
2016,3,1,16,349.95,487.77,57.59
2016,3,1,17,153.58,235.92,72.35
2016,3,1,18,24.77,27.58,86.45
2016,3,1,19,0.0,0.0,-999.0
2016,3,1,20,0.0,0.0,-999.0
2016,3,1,21,0.0,0.0,-999.0
2016,3,1,22,0.0,0.0,-999.0
2016,3,1,23,0.0,0.0,-999.0
2016,3,2,0,0.0,0.0,-999.0
2016,3,2,1,0.0,0.0,-999.0
2016,3,2,2,0.0,0.0,-999.0
2016,3,2,3,0.0,0.0,-999.0
2016,3,2,4,0.0,0.0,-999.0
2016,3,2,5,0.0,0.0,-999.0
2016,3,2,6,7.26,3.65,89.4
2016,3,2,7,115.8,140.73,78.36
2016,3,2,8,339.62,394.75,63.56
2016,3,2,9,562.16,635.58,48.84
2016,3,2,10,725.19,831.7,34.3
2016,3,2,11,826.95,962.9,20.38
2016,3,2,12,874.36,1014.08,10.05
2016,3,2,13,868.69,991.8,15.3
2016,3,2,14,756.52,891.75,28.55
2016,3,2,15,611.77,721.8,42.92
2016,3,2,16,403.45,497.95,57.59
2016,3,2,17,182.12,244.17,72.38
2016,3,2,18,25.7,29.05,86.48
2016,3,2,19,0.0,0.0,-999.0
2016,3,2,20,0.0,0.0,-999.0
2016,3,2,21,0.0,0.0,-999.0
2016,3,2,22,0.0,0.0,-999.0
2016,3,2,23,0.0,0.0,-999.0
2016,3,3,0,0.0,0.0,-999.0
2016,3,3,1,0.0,0.0,-999.0
2016,3,3,2,0.0,0.0,-999.0
2016,3,3,3,0.0,0.0,-999.0
2016,3,3,4,0.0,0.0,-999.0
2016,3,3,5,0.0,0.0,-999.0
2016,3,3,6,7.31,3.88,89.38
2016,3,3,7,135.02,146.33,78.29
2016,3,3,8,386.32,401.75,63.48
2016,3,3,9,599.99,642.48,48.73
2016,3,3,10,800.26,837.05,34.17
2016,3,3,11,909.7,967.58,20.18
2016,3,3,12,911.3,1007.67,9.72
2016,3,3,13,848.83,984.1,15.14
2016,3,3,14,774.91,882.4,28.49
2016,3,3,15,572.8,711.5,42.91
2016,3,3,16,344.87,486.25,57.6
2016,3,3,17,144.87,234.0,72.4
2016,3,3,18,23.34,26.85,86.51
2016,3,3,19,0.0,0.0,-999.0
2016,3,3,20,0.0,0.0,-999.0
2016,3,3,21,0.0,0.0,-999.0
2016,3,3,22,0.0,0.0,-999.0
2016,3,3,23,0.0,0.0,-999.0
2016,3,4,0,0.0,0.0,-999.0
2016,3,4,1,0.0,0.0,-999.0
2016,3,4,2,0.0,0.0,-999.0
2016,3,4,3,0.0,0.0,-999.0
2016,3,4,4,0.0,0.0,-999.0
2016,3,4,5,0.0,0.0,-999.0
2016,3,4,6,6.8,3.95,89.36
2016,3,4,7,104.03,145.38,78.22
2016,3,4,8,308.39,399.62,63.39
2016,3,4,9,543.02,639.42,48.62
2016,3,4,10,705.23,833.92,34.03
2016,3,4,11,675.91,966.0,19.98
2016,3,4,12,832.23,1011.05,9.38
2016,3,4,13,760.02,988.7,14.98
2016,3,4,14,722.12,888.02,28.44
2016,3,4,15,581.52,717.17,42.9
2016,3,4,16,401.72,492.95,57.62
2016,3,4,17,181.32,240.25,72.43
2016,3,4,18,29.85,27.83,86.53
2016,3,4,19,0.0,0.0,-999.0
2016,3,4,20,0.0,0.0,-999.0
2016,3,4,21,0.0,0.0,-999.0
2016,3,4,22,0.0,0.0,-999.0
2016,3,4,23,0.0,0.0,-999.0
2016,3,5,0,0.0,0.0,-999.0
2016,3,5,1,0.0,0.0,-999.0
2016,3,5,2,0.0,0.0,-999.0
2016,3,5,3,0.0,0.0,-999.0
2016,3,5,4,0.0,0.0,-999.0
2016,3,5,5,0.0,0.0,-999.0
2016,3,5,6,7.07,4.25,89.34
2016,3,5,7,122.17,151.45,78.14
2016,3,5,8,352.55,409.5,63.3
2016,3,5,9,588.32,651.6,48.52
2016,3,5,10,745.63,847.27,33.9
2016,3,5,11,787.75,977.35,19.79
2016,3,5,12,809.41,1031.35,9.05
2016,3,5,13,716.92,1006.3,14.84
2016,3,5,14,625.16,903.45,28.39
2016,3,5,15,564.77,731.65,42.9
2016,3,5,16,350.83,504.73,57.63
2016,3,5,17,173.3,248.65,72.46
2016,3,5,18,27.27,29.27,86.56
2016,3,5,19,0.0,0.0,-999.0
2016,3,5,20,0.0,0.0,-999.0
2016,3,5,21,0.0,0.0,-999.0
2016,3,5,22,0.0,0.0,-999.0
2016,3,5,23,0.0,0.0,-999.0
2016,3,6,0,0.0,0.0,-999.0
2016,3,6,1,0.0,0.0,-999.0
2016,3,6,2,0.0,0.0,-999.0
2016,3,6,3,0.0,0.0,-999.0
2016,3,6,4,0.0,0.0,-999.0
2016,3,6,5,0.0,0.0,-999.0
2016,3,6,6,7.1,4.25,89.32
2016,3,6,7,138.6,147.88,78.07
2016,3,6,8,394.22,403.6,63.21
2016,3,6,9,627.42,645.77,48.42
2016,3,6,10,828.99,843.52,33.77
2016,3,6,11,951.56,976.25,19.59
2016,3,6,12,984.13,1034.27,8.71
2016,3,6,13,974.19,1010.25,14.7
2016,3,6,14,897.08,907.4,28.36
2016,3,6,15,701.54,734.88,42.9
2016,3,6,16,451.12,506.45,57.66
2016,3,6,17,189.71,248.17,72.49
2016,3,6,18,26.05,28.83,86.59
2016,3,6,19,0.0,0.0,-999.0
